ImpressionID,CampaignName,AdvertiserName,PublisherName,AdFormat,DeviceType,EventTime,EventType,Revenue,Cost,PixelFired,CreativeID
SIMP2007971,Summer_Sale,Innotech,CookingBlog,native,Tablet,2023-12-20 21:24:13.248179,impression,0.0,0.1823,Y,CR8451
SIMP2007972,AppInstall,OmniAds,SportsDaily,interstitial,Mobile,2024-05-13 19:20:17.248179,impression,0.0,0.6703,Y,CR1269
SIMP2007973,Holiday Promo,Acme Corp,MovieHub,native,Desktop,2025-05-18 09:25:37.248179,impression,0.0,1.0725,N,CR3892
SIMP2007974,Retargeting,OmniAds,TechForum,interstitial,Tablet,2024-01-05 09:13:29.248179,impression,0.0,0.5094,Y,CR3747
SIMP2007975,Retargeting ,BlueSky,CookingBlog,video,Mobile,2025-08-31 04:21:49.248179,click,41.73,1.5858,N,CR8253
SIMP2007976,BrandAwareness,OmniAds,MovieHub,video,Tablet,2024-10-29 11:06:34.248179,impression,0.0,1.1287,N,CR8694
SIMP2007977,Prospect_Camp,OmniAds,TechForum,banner,Tablet,2023-11-24 16:37:18.248179,impression,0.0,1.8132,N,CR6339
SIMP2007978,BrandAwareness,Marketify,MovieHub,video,Tablet,2024-02-07 23:33:52.248179,impression,0.0,0.4232,Y,CR2211
SIMP2007979,Video_Boost ,Globex,CookingBlog,richmedia,Desktop,2025-08-18 23:11:23.248179,impression,0.0,1.0005,N,CR8755
SIMP2007980,Prospect_Camp,Innotech,SportsDaily,native,Tablet,2025-07-18 23:46:28.248179,click,34.52,1.421,N,CR7344
SIMP2007981,Holiday Promo,Adverto,SportsDaily,native,Desktop,2024-03-13 20:07:08.248179,click,48.91,1.0076,Y,CR7762
SIMP2007982,Prospect_Camp,Acme Corp,NewsToday,native,Mobile,2025-06-16 21:16:48.248179,impression,0.0,0.8876,Y,CR4611
SIMP2007983,Holiday Promo,Acme Corp,TechForum,native,Desktop,2024-04-05 21:50:21.248179,conversion,6.62,1.7494,Y,CR1680
SIMP2007984,Summer_Sale,Globex,SportsDaily,interstitial,Mobile,2025-03-24 15:52:08.248179,conversion,28.87,0.7674,Y,CR8951
SIMP2007985,NewLaunch,Acme Corp,TechForum,video,Desktop,2024-09-25 14:56:28.248179,impression,0.0,1.8212,Y,CR1527
SIMP2007986,Video_Boost,Innotech,FashionMag,banner,Desktop,2024-11-24 14:47:59.248179,click,31.96,0.0389,Y,CR7564
SIMP2007987,AppInstall ,Globex,SportsDaily,video,Mobile,2025-09-26 23:03:33.248179,click,4.38,0.7186,Y,CR3648
SIMP2007988,BrandAwareness,Adverto,MovieHub,interstitial,Mobile,2024-04-08 13:51:39.248179,click,25.47,0.1185,N,CR4050
SIMP2007989,NewLaunch,Marketify,FashionMag,video,Tablet,2025-07-26 23:37:45.248179,impression,0.0,0.272,Y,CR6196
SIMP2007990,Retargeting,Globex,CookingBlog,interstitial,Mobile,2024-06-02 00:15:07.248179,impression,0.0,0.671,N,CR6535
SIMP2007991,BrandAwareness,Marketify,NewsToday,banner,Mobile,2025-07-28 21:29:37.248179,impression,0.0,1.4449,N,CR3029
SIMP2007992,AppInstall,Adverto,FashionMag,richmedia,Desktop,2025-06-07 04:00:39.248179,impression,0.0,1.7719,N,CR3129
SIMP2007993,BrandAwareness,Adverto,TechForum,richmedia,Tablet,2025-02-16 10:42:57.248179,impression,0.0,1.7612,N,CR7942
SIMP2007994,Video_Boost,Acme Corp,MovieHub,interstitial,Mobile,2024-06-05 15:55:12.248179,impression,0.0,0.088,Y,CR8576
SIMP2007995,Video_Boost,BlueSky,NewsToday,video,Tablet,2025-05-27 11:54:08.248179,impression,0.0,1.2091,Y,CR7342
SIMP2007996,AppInstall,Marketify,TechForum,banner,Mobile,2023-11-27 18:43:08.248179,click,46.19,0.8962,Y,CR3343
SIMP2007997,Summer_Sale,Acme Corp,FashionMag,richmedia,Tablet,2024-09-12 12:39:21.248179,impression,0.0,0.5,N,CR1471
SIMP2007998,AppInstall ,Globex,MovieHub,richmedia,Tablet,2025-07-25 00:57:13.248179,click,10.57,0.487,Y,CR1459
SIMP2007999,Video_Boost,Innotech,TechForum,interstitial,Mobile,2024-04-04 05:22:24.248179,click,44.8,0.3968,Y,CR5267
SIMP2008000,NewLaunch,Globex,SportsDaily,native,Mobile,2024-09-07 00:35:24.248179,impression,0.0,0.5138,Y,CR9994
SIMP2008001,Retargeting,Marketify,MovieHub,richmedia,Desktop,2025-01-09 16:21:15.248179,impression,0.0,0.202,N,CR6424
SIMP2008002,Prospect_Camp,Acme Corp,NewsToday,native,Mobile,2024-03-08 22:44:58.248179,impression,0.0,0.8514,N,CR1185
SIMP2008003,NewLaunch,Globex,CookingBlog,video,Tablet,2024-07-26 13:38:02.248179,impression,0.0,0.5276,Y,CR4875
SIMP2008004,NewLaunch,Globex,FashionMag,interstitial,Mobile,2025-03-30 19:52:26.248179,click,15.63,0.2508,N,CR2190
SIMP2008005,Summer_Sale,BlueSky,CookingBlog,video,Tablet,2023-11-19 01:46:41.248179,impression,0.0,0.7732,Y,CR2786
SIMP2008006,NewLaunch,Acme Corp,MovieHub,native,Desktop,2024-03-02 20:23:20.248179,click,28.65,1.5339,N,CR1041
SIMP2008007,BrandAwareness,Acme Corp,FashionMag,banner,Tablet,2023-12-28 20:05:36.248179,impression,0.0,1.7689,Y,CR3645
SIMP2008008,Retargeting,Acme Corp,NewsToday,interstitial,Tablet,2024-11-08 20:38:24.248179,impression,0.0,1.59,Y,CR1627
SIMP2008009,Prospect_Camp,Globex,FashionMag,richmedia,Desktop,2025-02-10 19:42:08.248179,impression,0.0,0.8237,Y,CR1823
SIMP2008010,Retargeting ,Globex,TechForum,interstitial,Mobile,2023-12-19 16:04:40.248179,impression,0.0,0.9831,N,CR1742
SIMP2008011,Retargeting,OmniAds,FashionMag,richmedia,Mobile,2024-06-24 15:11:31.248179,impression,0.0,1.4523,N,CR3983
SIMP2008012,BrandAwareness,Adverto,TechForum,banner,Desktop,2023-11-10 20:19:52.248179,impression,0.0,1.2321,Y,CR4021
SIMP2008013,BrandAwareness,OmniAds,NewsToday,banner,Tablet,2025-11-01 07:50:09.248179,impression,0.0,0.1289,Y,CR2594
SIMP2008014,Prospect_Camp,OmniAds,MovieHub,banner,Mobile,2024-08-23 06:20:52.248179,impression,0.0,0.9294,N,CR4585
SIMP2008015,Video_Boost ,Marketify,CookingBlog,interstitial,Tablet,2025-04-23 02:25:05.248179,click,40.1,1.8821,N,CR6820
SIMP2008016,Prospect_Camp,Innotech,FashionMag,video,Mobile,2025-08-05 08:40:57.248179,impression,0.0,0.453,N,CR7979
SIMP2008017,BrandAwareness,Innotech,CookingBlog,video,Mobile,2024-01-06 09:39:03.248179,impression,0.0,0.4783,Y,CR8384
SIMP2008018,Retargeting,Adverto,MovieHub,banner,Tablet,2024-01-14 01:54:42.248179,impression,0.0,1.7781,Y,CR4825
SIMP2008019,Holiday Promo,Innotech,MovieHub,interstitial,Desktop,2024-08-31 12:50:06.248179,impression,0.0,1.4676,N,CR4173
SIMP2008020,Prospect_Camp,Acme Corp,FashionMag,interstitial,Mobile,2025-09-27 10:07:19.248179,impression,0.0,0.8704,N,CR2141
SIMP2008021,Retargeting,Globex,NewsToday,native,Desktop,2024-05-07 00:14:17.248179,impression,0.0,0.0403,N,CR8030
SIMP2008022,Retargeting,BlueSky,NewsToday,video,Mobile,2024-12-27 16:40:34.248179,impression,0.0,0.3012,Y,CR3831
SIMP2008023,Prospect_Camp,Marketify,MovieHub,video,Desktop,2025-03-05 10:17:02.248179,impression,0.0,1.5663,N,CR3420
SIMP2008024,Retargeting,Innotech,FashionMag,richmedia,Desktop,2023-11-28 19:41:01.248179,impression,0.0,0.6581,Y,CR7031
SIMP2008025,Prospect_Camp,Innotech,SportsDaily,richmedia,Tablet,2024-11-21 23:00:04.248179,click,41.16,1.0635,N,CR1463
SIMP2008026,Retargeting,Adverto,FashionMag,richmedia,Mobile,2023-12-22 18:28:25.248179,impression,0.0,0.7252,N,CR4246
SIMP2008027,AppInstall,OmniAds,NewsToday,banner,Mobile,2025-05-08 13:20:31.248179,impression,0.0,1.787,N,CR6950
SIMP2008028,AppInstall,Globex,NewsToday,banner,Mobile,2025-08-24 10:43:55.248179,impression,0.0,1.4875,N,CR7834
SIMP2008029,NewLaunch,Globex,FashionMag,video,Mobile,2025-03-01 09:48:15.248179,impression,0.0,1.6695,Y,CR2890
SIMP2008030,Prospect_Camp ,Acme Corp,FashionMag,native,Desktop,2024-02-08 17:45:54.248179,impression,0.0,1.9935,Y,CR1431
SIMP2008031,Retargeting,Marketify,FashionMag,native,Desktop,2023-12-01 15:28:45.248179,click,36.22,0.8922,Y,CR9264
SIMP2008032,AppInstall,Innotech,MovieHub,interstitial,Desktop,2025-03-19 19:43:25.248179,impression,0.0,0.5358,Y,CR8290
SIMP2008033,AppInstall,Innotech,FashionMag,richmedia,Tablet,2025-01-17 07:24:05.248179,impression,0.0,0.2859,N,CR1092
SIMP2008034,Retargeting,OmniAds,FashionMag,banner,Mobile,2023-11-27 05:46:13.248179,impression,0.0,1.7459,N,CR2896
SIMP2008035,Retargeting,Adverto,SportsDaily,richmedia,Desktop,2024-07-26 05:25:05.248179,conversion,34.08,1.6431,N,CR7950
SIMP2008036,Summer_Sale,Marketify,SportsDaily,video,Tablet,2024-08-29 08:57:12.248179,impression,0.0,0.5223,Y,CR8381
SIMP2008037,Holiday Promo ,Adverto,SportsDaily,video,Mobile,2024-03-08 16:47:45.248179,impression,0.0,1.7759,Y,CR5285
SIMP2008038,BrandAwareness,Marketify,NewsToday,video,Desktop,2024-02-28 19:32:10.248179,click,22.91,0.8414,Y,CR6496
SIMP2008039,Summer_Sale,BlueSky,FashionMag,interstitial,Mobile,2023-11-14 21:39:36.248179,impression,0.0,0.986,Y,CR8878
SIMP2008040,Retargeting,Adverto,NewsToday,richmedia,Mobile,2025-08-22 05:18:38.248179,impression,0.0,1.2053,N,CR3237
SIMP2008041,Prospect_Camp,Globex,NewsToday,banner,Tablet,2023-11-16 04:54:36.248179,impression,0.0,1.6265,N,CR1171
SIMP2008042,Summer_Sale,Innotech,SportsDaily,banner,Mobile,2025-01-09 04:54:53.248179,impression,0.0,0.0688,Y,CR8604
SIMP2008043,Summer_Sale,Acme Corp,TechForum,richmedia,Tablet,2025-10-10 20:57:37.248179,impression,0.0,0.898,N,CR8997
SIMP2008044,BrandAwareness,Globex,FashionMag,native,Tablet,2025-10-17 22:03:23.248179,impression,0.0,1.4851,N,CR5895
SIMP2008045,NewLaunch,Acme Corp,MovieHub,native,Mobile,2024-09-12 13:42:19.248179,impression,0.0,0.584,N,CR2580
SIMP2008046,Video_Boost,Innotech,FashionMag,banner,Mobile,2023-11-27 02:31:02.248179,impression,0.0,0.8593,Y,CR5751
SIMP2008047,BrandAwareness,OmniAds,FashionMag,video,Desktop,2024-10-20 20:52:44.248179,impression,0.0,1.1261,Y,CR7356
SIMP2008048,NewLaunch,Adverto,SportsDaily,richmedia,Desktop,2024-02-03 22:26:50.248179,impression,0.0,0.9108,Y,CR7784
SIMP2008049,Video_Boost,Innotech,FashionMag,video,Mobile,2024-09-26 02:21:51.248179,click,46.24,0.4172,Y,CR3630
SIMP2008050,AppInstall,OmniAds,TechForum,interstitial,Mobile,2025-06-10 00:53:22.248179,click,20.09,0.162,N,CR8809
SIMP2008051,Video_Boost,Acme Corp,SportsDaily,interstitial,Tablet,2024-07-26 02:58:24.248179,impression,0.0,1.4167,Y,CR3801
SIMP2008052,Video_Boost,Marketify,CookingBlog,richmedia,Mobile,2024-03-25 22:00:34.248179,impression,0.0,0.0792,N,CR3261
SIMP2008053,AppInstall,BlueSky,SportsDaily,interstitial,Desktop,2025-02-03 19:00:05.248179,impression,0.0,0.7663,N,CR4594
SIMP2008054,Video_Boost ,Globex,CookingBlog,interstitial,Mobile,2025-05-04 00:58:22.248179,click,23.12,1.8609,N,CR8404
SIMP2008055,BrandAwareness,Marketify,FashionMag,native,Desktop,2024-09-11 22:34:10.248179,impression,0.0,0.0003,Y,CR3201
SIMP2008056,NewLaunch,BlueSky,NewsToday,interstitial,Tablet,2025-07-16 07:37:45.248179,impression,0.0,0.3053,N,CR8681
SIMP2008057,Retargeting,BlueSky,SportsDaily,native,Desktop,2025-06-24 09:37:41.248179,click,5.7,0.1778,N,CR3106
SIMP2008058,Video_Boost,Acme Corp,FashionMag,richmedia,Tablet,2024-06-30 19:47:59.248179,impression,0.0,1.6374,Y,CR7904
SIMP2008059,NewLaunch,Adverto,SportsDaily,banner,Desktop,2024-10-13 02:50:29.248179,impression,0.0,0.8454,N,CR3408
SIMP2008060,BrandAwareness,BlueSky,MovieHub,banner,Tablet,2024-12-27 12:28:28.248179,impression,0.0,0.3787,Y,CR1136
SIMP2008061,Prospect_Camp,Adverto,MovieHub,richmedia,Desktop,2025-06-04 20:47:01.248179,impression,0.0,0.8786,Y,CR7838
SIMP2008062,BrandAwareness,Marketify,SportsDaily,video,Desktop,2024-07-18 23:10:13.248179,impression,0.0,0.3293,Y,CR2152
SIMP2008063,Video_Boost,Marketify,FashionMag,video,Desktop,2025-04-14 10:50:56.248179,click,26.16,0.6215,N,CR7537
SIMP2008064,Holiday Promo,Innotech,NewsToday,richmedia,Desktop,2024-04-09 21:04:50.248179,impression,0.0,0.787,Y,CR1923
SIMP2008065,Video_Boost,Globex,CookingBlog,native,Desktop,2025-03-26 17:10:50.248179,conversion,31.36,0.5307,Y,CR1246
SIMP2008066,Holiday Promo,OmniAds,CookingBlog,interstitial,Mobile,2025-08-07 04:39:04.248179,impression,0.0,0.8556,Y,CR2281
SIMP2008067,Holiday Promo,Acme Corp,TechForum,banner,Mobile,2025-09-08 10:36:30.248179,impression,0.0,0.3709,Y,CR4204
SIMP2008068,BrandAwareness,Innotech,TechForum,richmedia,Desktop,2024-01-07 22:59:29.248179,impression,0.0,1.3804,N,CR9560
SIMP2008069,Summer_Sale,Adverto,TechForum,video,Tablet,2025-06-25 09:25:41.248179,impression,0.0,1.6469,Y,CR4709
SIMP2008070,Video_Boost,BlueSky,SportsDaily,banner,Desktop,2024-07-13 04:10:21.248179,impression,0.0,0.818,Y,CR6589
SIMP2008071,NewLaunch,Globex,SportsDaily,video,Desktop,2024-11-23 12:11:42.248179,impression,0.0,0.913,N,CR9426
SIMP2008072,Video_Boost,Innotech,CookingBlog,native,Tablet,2024-04-13 21:34:17.248179,click,6.07,1.2018,N,CR3884
SIMP2008073,BrandAwareness,Acme Corp,SportsDaily,video,Mobile,2025-05-01 17:21:58.248179,click,13.68,1.7013,Y,CR3443
SIMP2008074,AppInstall,OmniAds,FashionMag,richmedia,Mobile,2025-04-11 00:51:39.248179,impression,0.0,0.3021,N,CR5115
SIMP2008075,AppInstall,Globex,NewsToday,richmedia,Mobile,2024-01-03 15:05:56.248179,click,26.67,1.1431,Y,CR4050
SIMP2008076,BrandAwareness,Marketify,MovieHub,banner,Tablet,2024-04-18 20:36:50.248179,impression,0.0,1.8028,Y,CR2102
SIMP2008077,Prospect_Camp,Globex,CookingBlog,video,Desktop,2025-08-22 21:00:25.248179,impression,0.0,0.9471,N,CR4081
SIMP2008078,AppInstall,Acme Corp,CookingBlog,richmedia,Desktop,2024-11-03 11:40:24.248179,click,17.53,1.1612,Y,CR8320
SIMP2008079,Prospect_Camp,Marketify,SportsDaily,banner,Mobile,2023-11-03 21:37:49.248179,impression,0.0,1.589,Y,CR6285
SIMP2008080,Prospect_Camp,Innotech,MovieHub,banner,Tablet,2024-08-06 09:41:08.248179,impression,0.0,0.4383,Y,CR2253
SIMP2008081,Holiday Promo,Acme Corp,MovieHub,interstitial,Desktop,2025-08-09 07:22:13.248179,click,47.35,0.0218,Y,CR3269
SIMP2008082,Holiday Promo,OmniAds,CookingBlog,richmedia,Desktop,2024-01-11 15:06:04.248179,impression,0.0,1.7747,N,CR6995
SIMP2008083,Video_Boost,BlueSky,NewsToday,native,Desktop,2025-01-23 16:38:20.248179,impression,0.0,0.7663,N,CR2753
SIMP2008084,Video_Boost,BlueSky,SportsDaily,interstitial,Tablet,2025-04-13 07:50:16.248179,impression,0.0,0.717,N,CR6807
SIMP2008085,BrandAwareness,Acme Corp,FashionMag,banner,Mobile,2025-08-20 23:15:36.248179,impression,0.0,1.6541,Y,CR5792
SIMP2008086,Prospect_Camp,Marketify,MovieHub,banner,Desktop,2024-02-08 17:20:27.248179,impression,0.0,1.2617,Y,CR9423
SIMP2008087,Holiday Promo,Marketify,FashionMag,video,Mobile,2024-03-27 19:55:49.248179,click,44.8,1.1422,N,CR3558
SIMP2008088,Retargeting,OmniAds,CookingBlog,interstitial,Tablet,2024-06-29 02:48:36.248179,impression,0.0,1.2862,N,CR7210
SIMP2008089,AppInstall,Marketify,SportsDaily,richmedia,Mobile,2024-08-07 04:01:35.248179,impression,0.0,0.3865,N,CR3852
SIMP2008090,Video_Boost,OmniAds,SportsDaily,banner,Mobile,2025-06-17 07:38:46.248179,impression,0.0,0.7051,N,CR2050
SIMP2008091,Holiday Promo,BlueSky,MovieHub,banner,Tablet,2024-12-05 22:40:36.248179,impression,0.0,1.439,N,CR2369
SIMP2008092,Summer_Sale,Globex,CookingBlog,richmedia,Mobile,2024-06-14 09:11:41.248179,impression,0.0,0.9866,N,CR2801
SIMP2008093,Retargeting,OmniAds,TechForum,banner,Desktop,2025-04-21 22:05:59.248179,click,29.01,0.8777,N,CR8534
SIMP2008094,Prospect_Camp ,Globex,FashionMag,interstitial,Mobile,2025-02-23 20:49:31.248179,click,13.24,1.843,Y,CR1573
SIMP2008095,Holiday Promo,Marketify,SportsDaily,video,Desktop,2025-08-22 01:13:34.248179,impression,0.0,0.4198,N,CR6085
SIMP2008096,Video_Boost,Marketify,NewsToday,video,Mobile,2024-04-18 02:57:58.248179,impression,0.0,1.2053,N,CR8708
SIMP2008097,AppInstall,Marketify,NewsToday,interstitial,Desktop,2025-05-16 13:39:52.248179,impression,0.0,1.7814,N,CR7401
SIMP2008098,NewLaunch,Adverto,TechForum,richmedia,Mobile,2024-07-25 14:38:39.248179,impression,0.0,0.9255,N,CR5707
SIMP2008099,Retargeting,Innotech,CookingBlog,native,Tablet,2024-09-22 23:24:42.248179,impression,0.0,1.4691,Y,CR9587
SIMP2008100,NewLaunch,Globex,SportsDaily,banner,Mobile,2023-11-05 17:56:43.248179,click,47.86,0.172,N,CR5719
SIMP2008101,AppInstall,Marketify,MovieHub,banner,Desktop,2024-09-24 06:40:20.248179,impression,0.0,1.6533,N,CR8523
SIMP2008102,BrandAwareness,OmniAds,TechForum,native,Tablet,2025-10-02 07:59:17.248179,impression,0.0,0.3351,Y,CR6941
SIMP2008103,NewLaunch,OmniAds,FashionMag,native,Desktop,2025-08-10 22:32:19.248179,impression,0.0,0.2437,Y,CR3288
SIMP2008104,AppInstall,Globex,CookingBlog,native,Desktop,2024-12-10 18:10:48.248179,impression,0.0,0.7542,Y,CR5537
SIMP2008105,Summer_Sale,OmniAds,FashionMag,richmedia,Desktop,2025-07-01 15:13:44.248179,impression,0.0,1.8376,Y,CR8531
SIMP2008106,BrandAwareness,Marketify,NewsToday,native,Desktop,2025-07-17 16:28:28.248179,impression,0.0,1.6912,N,CR5942
SIMP2008107,AppInstall,Innotech,SportsDaily,banner,Desktop,2024-12-05 18:03:39.248179,click,26.35,0.8954,N,CR1510
SIMP2008108,AppInstall,BlueSky,CookingBlog,interstitial,Mobile,2024-06-12 07:20:42.248179,impression,0.0,0.4259,N,CR6120
SIMP2008109,Summer_Sale,Globex,SportsDaily,richmedia,Tablet,2025-06-30 14:26:24.248179,impression,0.0,1.0952,N,CR8494
SIMP2008110,Summer_Sale,Globex,FashionMag,banner,Desktop,2024-04-08 20:54:54.248179,click,26.5,0.3598,N,CR3698
SIMP2008111,BrandAwareness,Marketify,SportsDaily,richmedia,Mobile,2023-11-17 03:44:38.248179,impression,0.0,1.7789,N,CR4472
SIMP2008112,Retargeting,Adverto,TechForum,richmedia,Tablet,2025-07-18 10:51:02.248179,conversion,2.36,1.233,Y,CR1933
SIMP2008113,Video_Boost,Innotech,MovieHub,richmedia,Mobile,2023-12-06 13:32:55.248179,impression,0.0,1.8311,N,CR2979
SIMP2008114,AppInstall,BlueSky,SportsDaily,banner,Mobile,2024-04-02 16:33:25.248179,impression,0.0,0.0617,N,CR9160
SIMP2008115,Prospect_Camp,Globex,SportsDaily,native,Desktop,2024-08-03 08:32:13.248179,click,7.65,0.6408,Y,CR3394
SIMP2008116,Summer_Sale,Globex,FashionMag,interstitial,Mobile,2024-07-14 06:37:27.248179,impression,0.0,1.7174,N,CR5878
SIMP2008117,NewLaunch,Acme Corp,MovieHub,native,Mobile,2025-09-29 00:46:16.248179,impression,0.0,0.1035,N,CR9009
SIMP2008118,Prospect_Camp,Globex,CookingBlog,richmedia,Tablet,2025-01-14 14:40:09.248179,impression,0.0,1.287,Y,CR1007
SIMP2008119,Summer_Sale,Adverto,MovieHub,native,Desktop,2025-10-17 03:16:17.248179,impression,0.0,1.0288,N,CR1034
SIMP2008120,Summer_Sale,Innotech,FashionMag,interstitial,Tablet,2024-10-12 18:38:45.248179,click,19.02,1.2163,N,CR3128
SIMP2008121,Prospect_Camp,Innotech,CookingBlog,richmedia,Desktop,2024-04-05 01:30:33.248179,impression,0.0,1.9332,Y,CR2744
SIMP2008122,Summer_Sale,Adverto,MovieHub,banner,Tablet,2025-09-06 02:21:02.248179,impression,0.0,1.2262,N,CR8666
SIMP2008123,AppInstall,Acme Corp,SportsDaily,banner,Desktop,2024-08-28 04:16:53.248179,click,25.56,1.7156,N,CR2695
SIMP2008124,BrandAwareness,BlueSky,SportsDaily,interstitial,Desktop,2025-04-19 18:24:06.248179,impression,0.0,0.208,N,CR6758
SIMP2008125,Holiday Promo ,Innotech,FashionMag,richmedia,Mobile,2025-01-17 20:36:30.248179,impression,0.0,1.1162,N,CR4303
SIMP2008126,Holiday Promo ,OmniAds,CookingBlog,banner,Mobile,2024-06-30 09:02:37.248179,impression,0.0,1.5996,Y,CR7348
SIMP2008127,BrandAwareness,Adverto,MovieHub,richmedia,Desktop,2024-09-05 10:47:51.248179,impression,0.0,0.17,N,CR8798
SIMP2008128,BrandAwareness ,Acme Corp,TechForum,interstitial,Tablet,2024-12-10 23:56:32.248179,impression,0.0,1.8783,Y,CR2085
SIMP2008129,Video_Boost,BlueSky,MovieHub,video,Tablet,2024-12-26 04:41:29.248179,impression,0.0,0.6534,Y,CR3431
SIMP2008130,BrandAwareness,Innotech,SportsDaily,richmedia,Desktop,2024-09-12 05:55:10.248179,impression,0.0,1.0781,N,CR2196
SIMP2008131,Video_Boost,Marketify,FashionMag,richmedia,Tablet,2025-05-27 23:53:57.248179,impression,0.0,0.0948,N,CR4103
SIMP2008132,Retargeting ,Globex,MovieHub,richmedia,Desktop,2024-02-02 07:01:41.248179,click,3.3,0.7466,Y,CR8948
SIMP2008133,AppInstall,Globex,MovieHub,native,Tablet,2024-04-27 23:29:48.248179,click,35.04,0.0282,Y,CR1201
SIMP2008134,Holiday Promo,Globex,TechForum,video,Desktop,2023-11-22 20:35:03.248179,impression,0.0,1.9395,N,CR9549
SIMP2008135,Summer_Sale,Adverto,NewsToday,video,Mobile,2024-08-15 18:14:47.248179,impression,0.0,1.0275,N,CR2078
SIMP2008136,Holiday Promo,Marketify,TechForum,video,Tablet,2024-06-27 15:49:08.248179,impression,0.0,1.2766,Y,CR2585
SIMP2008137,Video_Boost,Adverto,CookingBlog,interstitial,Desktop,2024-03-18 17:39:01.248179,impression,0.0,1.6634,Y,CR6790
SIMP2008138,BrandAwareness,BlueSky,CookingBlog,native,Tablet,2024-12-25 07:42:17.248179,impression,0.0,0.2097,Y,CR7884
SIMP2008139,AppInstall,Acme Corp,MovieHub,native,Mobile,2025-05-25 23:17:51.248179,impression,0.0,0.2728,Y,CR5162
SIMP2008140,Retargeting,Globex,SportsDaily,video,Tablet,2025-05-30 20:29:15.248179,click,9.74,0.9192,Y,CR2873
SIMP2008141,Summer_Sale,Adverto,MovieHub,richmedia,Tablet,2025-09-05 19:10:23.248179,click,23.13,0.2576,Y,CR7243
SIMP2008142,Retargeting,Marketify,MovieHub,interstitial,Desktop,2024-01-25 07:58:49.248179,conversion,17.22,1.5043,Y,CR6230
SIMP2008143,AppInstall,Adverto,CookingBlog,banner,Tablet,2025-07-09 17:43:50.248179,impression,0.0,1.4023,Y,CR4924
SIMP2008144,BrandAwareness,Globex,TechForum,interstitial,Desktop,2024-05-08 03:13:32.248179,impression,0.0,0.7665,Y,CR7886
SIMP2008145,AppInstall,Globex,TechForum,richmedia,Tablet,2025-06-16 02:24:32.248179,impression,0.0,0.5984,N,CR2333
SIMP2008146,BrandAwareness,Marketify,CookingBlog,richmedia,Desktop,2024-07-10 03:45:10.248179,click,21.3,0.2645,N,CR9756
SIMP2008147,NewLaunch,Globex,FashionMag,banner,Tablet,2024-01-26 05:26:39.248179,impression,0.0,1.0434,Y,CR8507
SIMP2008148,Video_Boost,Marketify,NewsToday,interstitial,Desktop,2025-07-02 09:35:42.248179,impression,0.0,0.2436,N,CR2393
SIMP2008149,AppInstall,Marketify,NewsToday,banner,Desktop,2025-03-13 09:36:44.248179,impression,0.0,0.5117,Y,CR4866
SIMP2008150,AppInstall,OmniAds,TechForum,video,Tablet,2025-07-25 21:24:35.248179,click,45.34,0.9607,N,CR5435
SIMP2008151,Retargeting,OmniAds,CookingBlog,native,Tablet,2024-01-31 21:54:24.248179,click,45.42,0.1313,N,CR7022
SIMP2008152,Summer_Sale,Marketify,FashionMag,interstitial,Desktop,2024-04-15 02:22:43.248179,impression,0.0,1.7749,Y,CR3798
SIMP2008153,Holiday Promo,Marketify,NewsToday,interstitial,Mobile,2025-03-07 07:24:50.248179,conversion,6.54,1.3275,N,CR6724
SIMP2008154,AppInstall,Adverto,TechForum,interstitial,Desktop,2024-05-07 15:48:18.248179,impression,0.0,1.5883,Y,CR1320
SIMP2008155,Holiday Promo,Adverto,NewsToday,interstitial,Desktop,2025-05-02 11:06:47.248179,impression,0.0,1.134,N,CR7040
SIMP2008156,NewLaunch,Marketify,FashionMag,interstitial,Mobile,2024-08-01 08:49:36.248179,impression,0.0,0.7155,N,CR4114
SIMP2008157,Video_Boost,BlueSky,TechForum,richmedia,Desktop,2025-07-26 21:08:37.248179,impression,0.0,1.5254,N,CR3641
SIMP2008158,AppInstall,Adverto,SportsDaily,interstitial,Mobile,2025-07-02 23:15:56.248179,impression,0.0,0.544,Y,CR9713
